symbol,minute,notional,short_notional,long_notional,n,price,baseline,is_cascade,direction
ETHUSDT,2026-08-24 15:37:00+00:00,3856.6705999999995,0.0,3856.6705999999995,2,2504.37,4042.45845,False,NEUTRAL
ETHUSDT,2026-08-24 15:38:00+00:00,50601.276000000005,0.0,50601.276000000005,2,2500.065,4051.49545,False,NEUTRAL
ETHUSDT,2026-08-24 15:46:00+00:00,10156.185,10156.185,0.0,1,2507.7,4051.49545,False,NEUTRAL
ETHUSDT,2026-08-24 15:57:00+00:00,444.852,0.0,444.852,1,2471.4,6640.7945,False,NEUTRAL
ETHUSDT,2026-08-24 16:00:00+00:00,924.2674,924.2674,0.0,1,2498.02,5813.1543,False,NEUTRAL
ETHUSDT,2026-08-24 16:05:00+00:00,17582.715599999996,17582.715599999996,0.0,2,2504.7799999999997,5813.1543,False,NEUTRAL
ETHUSDT,2026-08-24 16:07:00+00:00,114065.58400000002,114065.58400000002,0.0,2,2510.455,5813.1543,False,NEUTRAL
ETHUSDT,2026-08-24 16:18:00+00:00,50.2312,50.2312,0.0,1,2511.56,7511.72025,False,NEUTRAL
ETHUSDT,2026-08-24 16:33:00+00:00,7113.620800000001,0.0,7113.620800000001,1,2487.28,7511.72025,False,NEUTRAL
ETHUSDT,2026-08-24 16:40:00+00:00,2358.3109999999997,0.0,2358.3109999999997,4,2482.0,7934.22415,False,NEUTRAL
ETHUSDT,2026-08-24 16:45:00+00:00,1214.3375999999998,0.0,1214.3375999999998,1,2478.24,6691.116900000001,False,NEUTRAL
ETHUSDT,2026-08-24 16:46:00+00:00,1635.0708000000002,0.0,1635.0708000000002,1,2477.38,5813.1543,False,NEUTRAL
ETHUSDT,2026-08-24 16:51:00+00:00,4033.3350000000005,0.0,4033.3350000000005,2,2474.385,4607.1831,False,NEUTRAL
ETHUSDT,2026-08-24 17:00:00+00:00,2707.3758000000003,0.0,2707.3758000000003,5,2461.19,6691.116900000001,False,NEUTRAL
ETHUSDT,2026-08-24 17:01:00+00:00,18515.519900000003,0.0,18515.5199,6,2459.41,6691.116900000001,False,NEUTRAL
ETHUSDT,2026-08-24 17:06:00+00:00,397.472,397.472,0.0,1,2484.2,9455.506249999999,False,NEUTRAL
ETHUSDT,2026-08-24 17:15:00+00:00,29585.3805,0.0,29585.3805,3,2463.96,8634.902900000001,False,NEUTRAL
ETHUSDT,2026-08-24 17:16:00+00:00,8473.4927,0.0,8473.4927,3,2455.98,8634.902900000001,False,NEUTRAL
ETHUSDT,2026-08-24 17:24:00+00:00,1565.3632,0.0,1565.3632,1,2445.88,18049.117749999998,False,NEUTRAL
ETHUSDT,2026-08-24 17:29:00+00:00,6489.1875,0.0,6489.1875,1,2448.75,13869.450299999997,False,NEUTRAL
ETHUSDT,2026-08-24 17:30:00+00:00,1273.3500000000001,0.0,1273.3500000000001,1,2448.75,13869.450299999997,False,NEUTRAL
ETHUSDT,2026-08-24 17:31:00+00:00,7172.3177,0.0,7172.3177,1,2447.89,13869.450299999997,False,NEUTRAL
ETHUSDT,2026-08-24 17:33:00+00:00,122.456,0.0,122.456,1,2449.12,9314.83885,False,NEUTRAL
ETHUSDT,2026-08-24 17:39:00+00:00,109204.9806,109204.9806,0.0,1,2474.62,7822.9052,False,NEUTRAL
ETHUSDT,2026-08-24 17:45:00+00:00,832.8198,0.0,832.8198,1,2449.47,7822.9052,False,NEUTRAL
ETHUSDT,2026-08-24 17:50:00+00:00,3588.402,3588.402,0.0,1,2474.76,7142.96925,False,NEUTRAL
ETHUSDT,2026-08-24 18:00:00+00:00,272.7956,272.7956,0.0,1,2479.96,6801.40415,False,NEUTRAL
ETHUSDT,2026-08-24 18:02:00+00:00,620.4125,620.4125,0.0,2,2481.125,5261.2612500000005,False,NEUTRAL
ETHUSDT,2026-08-24 18:05:00+00:00,74.48969999999998,74.48969999999998,0.0,1,2482.99,5261.2612500000005,False,NEUTRAL
ETHUSDT,2026-08-24 18:06:00+00:00,18321.7636,18321.7636,0.0,4,2485.64,5261.2612500000005,False,NEUTRAL
LINKUSDT,2026-08-24 13:32:00+00:00,1516.8816000000002,0.0,1516.8816000000002,1,11.544,1516.8816000000002,False,NEUTRAL
LINKUSDT,2026-08-24 13:33:00+00:00,96.5307,0.0,96.5307,2,11.4895,96.5307,False,NEUTRAL
LINKUSDT,2026-08-24 13:43:00+00:00,679.8924,0.0,679.8924,1,11.446,679.8924,False,NEUTRAL
LINKUSDT,2026-08-24 13:46:00+00:00,19680.086,0.0,19680.086,1,11.42,19680.086,False,NEUTRAL
LINKUSDT,2026-08-24 14:23:00+00:00,1013.0406,1013.0406,0.0,1,11.807,1013.0406,False,NEUTRAL
LINKUSDT,2026-08-24 15:05:00+00:00,340.3344,0.0,340.3344,1,11.576,340.3344,False,NEUTRAL
LINKUSDT,2026-08-24 15:27:00+00:00,1134.2093,1134.2093,0.0,1,11.827,1134.2093,False,NEUTRAL
LINKUSDT,2026-08-24 15:43:00+00:00,161.35,0.0,161.35,1,11.525,161.35,False,NEUTRAL
LINKUSDT,2026-08-24 16:54:00+00:00,4916.916,0.0,4916.916,1,11.448,4916.916,False,NEUTRAL
LINKUSDT,2026-08-24 17:02:00+00:00,4840.905,0.0,4840.905,3,11.385,4840.905,False,NEUTRAL
LINKUSDT,2026-08-24 17:21:00+00:00,113.85999999999999,0.0,113.85999999999999,1,11.386,113.85999999999999,False,NEUTRAL
LINKUSDT,2026-08-24 17:23:00+00:00,2822.9937,0.0,2822.9937,2,11.351,2822.9937,False,NEUTRAL
LINKUSDT,2026-08-24 17:24:00+00:00,72.608,0.0,72.608,1,11.345,72.608,False,NEUTRAL
NEARUSDT,2026-08-24 13:23:00+00:00,9.93,0.0,9.93,1,1.986,9.93,False,NEUTRAL
NEARUSDT,2026-08-24 13:30:00+00:00,1019.524,0.0,1019.524,1,1.972,1019.524,False,NEUTRAL
NEARUSDT,2026-08-24 13:33:00+00:00,15471.2871,0.0,15471.2871,4,1.962,15471.2871,False,NEUTRAL
NEARUSDT,2026-08-24 13:41:00+00:00,5458.5576,0.0,5458.5576,1,1.944,5458.5576,False,NEUTRAL
NEARUSDT,2026-08-24 13:42:00+00:00,1672.5994999999998,0.0,1672.5994999999998,2,1.937,1672.5994999999998,False,NEUTRAL
NEARUSDT,2026-08-24 13:45:00+00:00,35.1806,0.0,35.1806,1,1.933,35.1806,False,NEUTRAL
NEARUSDT,2026-08-24 15:55:00+00:00,8647.0656,0.0,8647.0656,1,1.984,8647.0656,False,NEUTRAL
NEARUSDT,2026-08-24 16:54:00+00:00,5835.8923,0.0,5835.8923,1,1.967,5835.8923,False,NEUTRAL
NEARUSDT,2026-08-24 17:00:00+00:00,2183.2228,29.88,2153.3428,4,1.9615,2183.2228,False,NEUTRAL
NEARUSDT,2026-08-24 17:01:00+00:00,56.5573,0.0,56.5573,1,1.957,56.5573,False,NEUTRAL
NEARUSDT,2026-08-24 17:22:00+00:00,1163.4,0.0,1163.4,1,1.939,1163.4,False,NEUTRAL
NEARUSDT,2026-08-24 17:29:00+00:00,1158.6000000000001,0.0,1158.6000000000001,1,1.931,1158.6000000000001,False,NEUTRAL
OPUSDT,2026-08-24 13:29:00+00:00,0.40196800000000005,0.0,0.40196800000000005,1,0.10864,0.40196800000000005,False,NEUTRAL
OPUSDT,2026-08-24 13:30:00+00:00,329.96105700000004,0.0,329.96105700000004,6,0.108485,329.96105700000004,False,NEUTRAL
OPUSDT,2026-08-24 13:46:00+00:00,213.858052,0.0,213.858052,1,0.10636,213.858052,False,NEUTRAL
OPUSDT,2026-08-24 14:21:00+00:00,672.015729,672.015729,0.0,1,0.10923,672.015729,False,NEUTRAL
OPUSDT,2026-08-24 14:50:00+00:00,60.870034999999994,0.0,60.870034999999994,1,0.10783,60.870034999999994,False,NEUTRAL
OPUSDT,2026-08-24 15:18:00+00:00,1025.39209,1025.39209,0.0,1,0.11062,1025.39209,False,NEUTRAL
OPUSDT,2026-08-24 15:37:00+00:00,0.16331600000000002,0.0,0.16331600000000002,2,0.10888,0.16331600000000002,False,NEUTRAL
OPUSDT,2026-08-24 15:43:00+00:00,0.14031400000000002,0.0,0.14031400000000002,2,0.10792,0.14031400000000002,False,NEUTRAL
OPUSDT,2026-08-24 15:57:00+00:00,0.161025,0.0,0.161025,1,0.10735,0.161025,False,NEUTRAL
OPUSDT,2026-08-24 17:00:00+00:00,0.10721,0.0,0.10721,1,0.10721,0.10721,False,NEUTRAL
OPUSDT,2026-08-24 17:22:00+00:00,171.600525,0.0,171.600525,1,0.10575,171.600525,False,NEUTRAL
OPUSDT,2026-08-24 17:33:00+00:00,47.08422,0.0,47.08422,1,0.10557,47.08422,False,NEUTRAL
OPUSDT,2026-08-24 17:53:00+00:00,136.29417899999999,136.29417899999999,0.0,1,0.10799,136.29417899999999,False,NEUTRAL
POLUSDT,2026-08-24 13:28:00+00:00,15.62896,0.0,15.62896,1,0.11408,15.62896,False,NEUTRAL
POLUSDT,2026-08-24 13:32:00+00:00,272.93274,0.0,272.93274,1,0.11358,272.93274,False,NEUTRAL
POLUSDT,2026-08-24 13:33:00+00:00,1215.91455,0.0,1215.91455,1,0.11369,1215.91455,False,NEUTRAL
POLUSDT,2026-08-24 13:58:00+00:00,367.70824999999996,367.70824999999996,0.0,1,0.11545,367.70824999999996,False,NEUTRAL
POLUSDT,2026-08-24 14:36:00+00:00,168.76431,0.0,168.76431,1,0.11583,168.76431,False,NEUTRAL
POLUSDT,2026-08-24 14:56:00+00:00,593.7032800000001,593.7032800000001,0.0,1,0.11848,593.7032800000001,False,NEUTRAL
POLUSDT,2026-08-24 15:16:00+00:00,1479.94868,0.0,1479.94868,1,0.11501,1479.94868,False,NEUTRAL
POLUSDT,2026-08-24 16:44:00+00:00,1086.19424,0.0,1086.19424,2,0.11545,1086.19424,False,NEUTRAL
POLUSDT,2026-08-24 17:23:00+00:00,1147.1000000000001,0.0,1147.1000000000001,1,0.11471,1147.1000000000001,False,NEUTRAL
SOLUSDT,2026-08-24 13:30:00+00:00,104.87400000000001,0.0,104.87400000000001,1,95.34,104.87400000000001,False,NEUTRAL
SOLUSDT,2026-08-24 13:32:00+00:00,4867.852000000001,0.0,4867.852,7,95.21,4867.852000000001,False,NEUTRAL
SOLUSDT,2026-08-24 13:33:00+00:00,7009.525,0.0,7009.525,5,94.72,7009.525,False,NEUTRAL
SOLUSDT,2026-08-24 13:40:00+00:00,1742.088,0.0,1742.088,2,94.71000000000001,1742.088,False,NEUTRAL
SOLUSDT,2026-08-24 13:42:00+00:00,10472.485999999999,0.0,10472.485999999999,4,94.515,10472.485999999999,False,NEUTRAL
SOLUSDT,2026-08-24 13:43:00+00:00,56389.54,0.0,56389.54,7,94.25,56389.54,False,NEUTRAL
SOLUSDT,2026-08-24 13:45:00+00:00,2605.377,0.0,2605.377,3,94.1,2605.377,False,NEUTRAL
SOLUSDT,2026-08-24 13:46:00+00:00,52811.960999999996,0.0,52811.96099999999,7,93.94,52811.960999999996,False,NEUTRAL
SOLUSDT,2026-08-24 13:53:00+00:00,874.901,0.0,874.901,2,94.08,874.901,False,NEUTRAL
SOLUSDT,2026-08-24 14:10:00+00:00,11728.57,11728.57,0.0,1,95.9,11728.57,False,NEUTRAL
SOLUSDT,2026-08-24 14:11:00+00:00,4032.4200000000005,4032.4200000000005,0.0,2,96.01,4032.4200000000005,False,NEUTRAL
SOLUSDT,2026-08-24 14:14:00+00:00,19.226,19.226,0.0,1,96.13,19.226,False,NEUTRAL
SOLUSDT,2026-08-24 14:22:00+00:00,125.203,125.203,0.0,1,96.31,125.203,False,NEUTRAL
SOLUSDT,2026-08-24 14:23:00+00:00,28816.289,28816.289,0.0,3,96.57,28816.289,False,NEUTRAL
SOLUSDT,2026-08-24 14:30:00+00:00,86.841,86.841,0.0,1,96.49,86.841,False,NEUTRAL
SOLUSDT,2026-08-24 14:31:00+00:00,791.9559999999999,791.9559999999999,0.0,1,96.58,4032.4200000000005,False,NEUTRAL
SOLUSDT,2026-08-24 14:32:00+00:00,21987.906,21987.906,0.0,2,96.72,3318.8985000000002,False,NEUTRAL
SOLUSDT,2026-08-24 14:33:00+00:00,2217.999,2217.999,0.0,3,96.96,4032.4200000000005,False,NEUTRAL
SOLUSDT,2026-08-24 14:38:00+00:00,58.217999999999996,58.217999999999996,0.0,1,97.03,3318.8985000000002,False,NEUTRAL
SOLUSDT,2026-08-24 14:41:00+00:00,1777.923,1777.923,0.0,2,97.145,2605.377,False,NEUTRAL
SOLUSDT,2026-08-24 14:42:00+00:00,155.472,155.472,0.0,1,97.17,2411.688,False,NEUTRAL
SOLUSDT,2026-08-24 14:52:00+00:00,209.88000000000002,0.0,209.88000000000002,1,95.4,2411.688,False,NEUTRAL
SOLUSDT,2026-08-24 15:03:00+00:00,765.0740000000001,765.0740000000001,0.0,3,96.84,2217.999,False,NEUTRAL
SOLUSDT,2026-08-24 15:18:00+00:00,3276.426,3276.426,0.0,5,97.21,1997.9609999999998,False,NEUTRAL
SOLUSDT,2026-08-24 15:22:00+00:00,8610.418000000001,8610.418000000001,0.0,8,97.42,2217.999,False,NEUTRAL
SOLUSDT,2026-08-24 15:25:00+00:00,15869.836,15869.836,0.0,2,97.96000000000001,2940.9015,False,NEUTRAL
SOLUSDT,2026-08-24 15:27:00+00:00,98.04,98.04,0.0,1,98.04,3276.426,False,NEUTRAL
SOLUSDT,2026-08-24 15:38:00+00:00,2357.622,0.0,2357.622,2,96.225,2940.9015,False,NEUTRAL
SOLUSDT,2026-08-24 15:43:00+00:00,6706.552000000001,0.0,6706.552000000001,8,95.83,2940.9015,False,NEUTRAL
SOLUSDT,2026-08-24 15:56:00+00:00,38518.096,0.0,38518.096,1,95.84,2940.9015,False,NEUTRAL
SOLUSDT,2026-08-24 15:57:00+00:00,287.58,0.0,287.58,1,95.86,2940.9015,False,NEUTRAL
SOLUSDT,2026-08-24 16:03:00+00:00,797.6979999999999,797.698,0.0,3,97.33,2940.9015,False,NEUTRAL
SOLUSDT,2026-08-24 16:05:00+00:00,58.47,58.47,0.0,1,97.45,2481.4995,False,NEUTRAL
SOLUSDT,2026-08-24 16:07:00+00:00,1493.328,1493.328,0.0,2,97.575,2287.8104999999996,False,NEUTRAL
SOLUSDT,2026-08-24 16:18:00+00:00,4636.976000000001,4636.976,0.0,6,97.84,1997.9609999999998,False,NEUTRAL
SOLUSDT,2026-08-24 16:19:00+00:00,3289.776,3289.776,0.0,1,97.91,1997.9609999999998,False,NEUTRAL
SOLUSDT,2026-08-24 16:20:00+00:00,48.99,48.99,0.0,1,97.98,2287.8104999999996,False,NEUTRAL
SOLUSDT,2026-08-24 16:22:00+00:00,39.21600000000001,39.21600000000001,0.0,1,98.04,1997.9609999999998,False,NEUTRAL
SOLUSDT,2026-08-24 16:37:00+00:00,9.642000000000001,0.0,9.642000000000001,1,96.42,1635.6255,False,NEUTRAL
SOLUSDT,2026-08-24 16:49:00+00:00,19.208000000000002,0.0,19.208000000000002,1,96.04,1635.6255,False,NEUTRAL
SOLUSDT,2026-08-24 16:51:00+00:00,114.92399999999999,0.0,114.92399999999999,1,95.77,1635.6255,False,NEUTRAL
SOLUSDT,2026-08-24 16:52:00+00:00,1072.512,0.0,1072.512,1,95.76,1145.513,False,NEUTRAL
SOLUSDT,2026-08-24 17:06:00+00:00,28.889999999999997,28.889999999999997,0.0,1,96.3,1635.6255,False,NEUTRAL
SOLUSDT,2026-08-24 17:08:00+00:00,28.937999999999995,28.937999999999995,0.0,1,96.46,1635.6255,False,NEUTRAL
SOLUSDT,2026-08-24 17:15:00+00:00,1283.985,0.0,1283.985,1,95.11,1282.92,False,NEUTRAL
SOLUSDT,2026-08-24 17:16:00+00:00,331.94,0.0,331.94,1,94.84,1388.6565,False,NEUTRAL
SOLUSDT,2026-08-24 17:17:00+00:00,5873.08,5873.08,0.0,1,96.28,1178.2485,False,NEUTRAL
SOLUSDT,2026-08-24 17:21:00+00:00,2411.741,0.0,2411.741,2,94.935,1388.6565,False,NEUTRAL
SOLUSDT,2026-08-24 17:22:00+00:00,2935.061,0.0,2935.061,6,94.67,1925.475,False,NEUTRAL
SOLUSDT,2026-08-24 17:23:00+00:00,8365.473,0.0,8365.473,4,94.505,1925.475,False,NEUTRAL
SOLUSDT,2026-08-24 17:29:00+00:00,566.168,0.0,566.168,2,94.345,1925.475,False,NEUTRAL
SOLUSDT,2026-08-24 17:33:00+00:00,4740.386,0.0,4740.386,1,94.43,1388.6565,False,NEUTRAL
SOLUSDT,2026-08-24 17:34:00+00:00,103.92800000000001,0.0,103.92800000000001,1,94.48,1388.6565,False,NEUTRAL
SOLUSDT,2026-08-24 18:00:00+00:00,134.39999999999998,134.39999999999998,0.0,1,96.0,1178.2485,False,NEUTRAL
SOLUSDT,2026-08-24 18:02:00+00:00,537.939,537.939,0.0,3,96.06,1178.2485,False,NEUTRAL
SOLUSDT,2026-08-24 18:05:00+00:00,6961.044,6961.044,0.0,1,96.28,935.1049999999999,False,NEUTRAL
SUIUSDT,2026-08-24 13:33:00+00:00,837.5390000000001,0.0,837.5390000000001,2,0.81225,837.5390000000001,False,NEUTRAL
SUIUSDT,2026-08-24 13:42:00+00:00,646.794,0.0,646.794,2,0.80835,646.794,False,NEUTRAL
SUIUSDT,2026-08-24 13:43:00+00:00,4928.979,0.0,4928.979,2,0.80705,4928.979,False,NEUTRAL
SUIUSDT,2026-08-24 13:46:00+00:00,1704.3580000000002,0.0,1704.3580000000002,2,0.80355,1704.3580000000002,False,NEUTRAL
SUIUSDT,2026-08-24 14:50:00+00:00,11745.591,0.0,11745.591,1,0.8151,11745.591,False,NEUTRAL
SUIUSDT,2026-08-24 15:43:00+00:00,81.96,0.0,81.96,1,0.8196,81.96,False,NEUTRAL
SUIUSDT,2026-08-24 15:44:00+00:00,5974.607,0.0,5974.607,2,0.81585,5974.607,False,NEUTRAL
SUIUSDT,2026-08-24 16:54:00+00:00,48.744,0.0,48.744,1,0.8124,48.744,False,NEUTRAL
SUIUSDT,2026-08-24 17:01:00+00:00,2735.04,0.0,2735.04,2,0.80675,2735.04,False,NEUTRAL
SUIUSDT,2026-08-24 17:16:00+00:00,112.462,0.0,112.462,1,0.8033,112.462,False,NEUTRAL
SUIUSDT,2026-08-24 17:21:00+00:00,1153.2959999999998,0.0,1153.2959999999998,1,0.8009,1153.2959999999998,False,NEUTRAL
SUIUSDT,2026-08-24 17:23:00+00:00,182.689,0.0,182.689,1,0.7943,182.689,False,NEUTRAL
SUIUSDT,2026-08-24 17:29:00+00:00,8265.218,0.0,8265.218,2,0.7946500000000001,8265.218,False,NEUTRAL
SUIUSDT,2026-08-24 17:32:00+00:00,22985.592,0.0,22985.592,1,0.7959,22985.592,False,NEUTRAL
SUIUSDT,2026-08-24 17:35:00+00:00,6060.454,0.0,6060.454,3,0.7916,6060.454,False,NEUTRAL
XRPUSDT,2026-08-24 13:30:00+00:00,54653.48459,0.0,54653.48459,9,1.498,54653.48459,False,NEUTRAL
XRPUSDT,2026-08-24 13:32:00+00:00,1285.32887,0.0,1285.3288699999998,6,1.49095,1285.32887,False,NEUTRAL
XRPUSDT,2026-08-24 13:33:00+00:00,11705.38588,0.0,11705.385879999998,14,1.48495,11705.38588,False,NEUTRAL
XRPUSDT,2026-08-24 13:34:00+00:00,549.49714,549.49714,0.0,1,1.5121,549.49714,False,NEUTRAL
XRPUSDT,2026-08-24 13:39:00+00:00,1753.56401,0.0,1753.56401,3,1.4898,1753.56401,False,NEUTRAL
XRPUSDT,2026-08-24 13:42:00+00:00,15429.350249999998,0.0,15429.350249999998,4,1.4851,15429.350249999998,False,NEUTRAL
XRPUSDT,2026-08-24 13:43:00+00:00,26919.09412,0.0,26919.094119999998,6,1.47865,26919.09412,False,NEUTRAL
XRPUSDT,2026-08-24 13:45:00+00:00,9530.006940000001,0.0,9530.006940000001,4,1.4758499999999999,9530.006940000001,False,NEUTRAL
XRPUSDT,2026-08-24 13:46:00+00:00,2700.48165,0.0,2700.4816500000006,10,1.47285,2700.48165,False,NEUTRAL
XRPUSDT,2026-08-24 13:53:00+00:00,888.2268,24.287000000000003,863.9398,2,1.4821499999999999,888.2268,False,NEUTRAL
XRPUSDT,2026-08-24 14:00:00+00:00,6549.94144,6549.94144,0.0,1,1.5008,6549.94144,False,NEUTRAL
XRPUSDT,2026-08-24 14:01:00+00:00,8586.8245,8586.8245,0.0,1,1.5058,8586.8245,False,NEUTRAL
XRPUSDT,2026-08-24 14:11:00+00:00,913.6715200000001,913.6715200000001,0.0,1,1.5112,913.6715200000001,False,NEUTRAL
XRPUSDT,2026-08-24 14:14:00+00:00,98.04359999999998,98.04359999999998,0.0,2,1.51255,98.04359999999998,False,NEUTRAL
XRPUSDT,2026-08-24 14:16:00+00:00,56.475930000000005,56.475930000000005,0.0,2,1.5141,56.475930000000005,False,NEUTRAL
XRPUSDT,2026-08-24 14:23:00+00:00,9436.95367,880.15591,8556.797760000003,10,1.49185,2700.48165,False,NEUTRAL
XRPUSDT,2026-08-24 14:24:00+00:00,425.64268,0.0,425.64268,3,1.4846,4625.211545,False,NEUTRAL
XRPUSDT,2026-08-24 14:26:00+00:00,374.43451999999996,374.43451999999996,0.0,1,1.5086,2700.48165,False,NEUTRAL
XRPUSDT,2026-08-24 14:30:00+00:00,1794.6664600000001,1794.6664600000001,0.0,3,1.5188,2227.02283,False,NEUTRAL
XRPUSDT,2026-08-24 14:31:00+00:00,503.30047,503.30047,0.0,3,1.5251,1794.6664600000001,False,NEUTRAL
XRPUSDT,2026-08-24 14:33:00+00:00,2232.99645,2232.99645,0.0,3,1.5277,1774.1152350000002,False,NEUTRAL
XRPUSDT,2026-08-24 14:36:00+00:00,7867.6374000000005,7867.6374000000005,0.0,1,1.5274,1794.6664600000001,False,NEUTRAL
XRPUSDT,2026-08-24 14:48:00+00:00,4918.14182,0.0,4918.14182,3,1.5079,2466.73905,False,NEUTRAL
XRPUSDT,2026-08-24 14:50:00+00:00,18223.33539,0.0,18223.33539,2,1.50345,2700.48165,False,NEUTRAL
XRPUSDT,2026-08-24 14:52:00+00:00,28.184960000000004,0.0,28.184960000000004,1,1.4992,3809.311735,False,NEUTRAL
XRPUSDT,2026-08-24 15:02:00+00:00,119.96745,119.96745,0.0,1,1.5205,2700.48165,False,NEUTRAL
XRPUSDT,2026-08-24 15:03:00+00:00,6937.85444,6937.85444,0.0,4,1.52335,2466.73905,False,NEUTRAL
XRPUSDT,2026-08-24 15:11:00+00:00,18.84375,0.0,18.84375,1,1.5075,2700.48165,False,NEUTRAL
XRPUSDT,2026-08-24 15:17:00+00:00,7.94144,7.94144,0.0,1,1.5272,2466.73905,False,NEUTRAL
XRPUSDT,2026-08-24 15:22:00+00:00,919.15506,919.15506,0.0,2,1.5291000000000001,2013.831455,False,NEUTRAL
XRPUSDT,2026-08-24 15:23:00+00:00,26.190360000000002,26.190360000000002,0.0,1,1.5316,2013.831455,False,NEUTRAL
XRPUSDT,2026-08-24 15:25:00+00:00,10239.59468,10239.59468,0.0,1,1.5337,1774.1152350000002,False,NEUTRAL
XRPUSDT,2026-08-24 15:34:00+00:00,331.14949,0.0,331.14949,2,1.5098,2013.831455,False,NEUTRAL
XRPUSDT,2026-08-24 15:37:00+00:00,38.04108,0.0,38.04108,1,1.5036,2013.831455,False,NEUTRAL
XRPUSDT,2026-08-24 15:52:00+00:00,2987.4654199999995,0.0,2987.4654199999995,1,1.4909,1356.9107600000002,False,NEUTRAL
XRPUSDT,2026-08-24 15:54:00+00:00,17.695079999999997,17.695079999999997,0.0,1,1.5124,1356.9107600000002,False,NEUTRAL
XRPUSDT,2026-08-24 16:06:00+00:00,376.72844000000003,376.72844000000003,0.0,1,1.5154,1356.9107600000002,False,NEUTRAL
XRPUSDT,2026-08-24 16:07:00+00:00,11581.80751,11581.80751,0.0,1,1.5211,916.4132900000001,False,NEUTRAL
XRPUSDT,2026-08-24 16:17:00+00:00,13.098659999999999,13.098659999999999,0.0,1,1.5231,916.4132900000001,False,NEUTRAL
XRPUSDT,2026-08-24 16:18:00+00:00,87.36153000000002,87.36153000000002,0.0,2,1.5244,711.2277650000001,False,NEUTRAL
XRPUSDT,2026-08-24 16:22:00+00:00,382.175,382.175,0.0,1,1.5287,711.2277650000001,False,NEUTRAL
XRPUSDT,2026-08-24 16:37:00+00:00,60.14,0.0,60.14,1,1.5035,711.2277650000001,False,NEUTRAL
XRPUSDT,2026-08-24 16:40:00+00:00,36.91014,0.0,36.91014,2,1.5003,464.47157500000003,False,NEUTRAL
XRPUSDT,2026-08-24 16:42:00+00:00,282.4832,282.4832,0.0,1,1.522,442.73773500000004,False,NEUTRAL
XRPUSDT,2026-08-24 16:46:00+00:00,9.0132,0.0,9.0132,1,1.5022,442.73773500000004,False,NEUTRAL
XRPUSDT,2026-08-24 16:51:00+00:00,5.2528,0.0,5.2528,1,1.5008,379.45172,False,NEUTRAL
XRPUSDT,2026-08-24 16:55:00+00:00,2737.98096,0.0,2737.98096,1,1.4916,353.93896500000005,False,NEUTRAL
XRPUSDT,2026-08-24 17:01:00+00:00,232.66278,1.34748,231.3153,3,1.4814,353.93896500000005,False,NEUTRAL
XRPUSDT,2026-08-24 17:10:00+00:00,11643.45482,11643.45482,0.0,1,1.5082,306.816345,False,NEUTRAL
XRPUSDT,2026-08-24 17:16:00+00:00,1239.86916,0.0,1239.86916,5,1.4742,353.93896500000005,False,NEUTRAL
XRPUSDT,2026-08-24 17:20:00+00:00,35.801190000000005,0.0,35.801190000000005,1,1.4733,379.45172,False,NEUTRAL
XRPUSDT,2026-08-24 17:34:00+00:00,49.894380000000005,0.0,49.894380000000005,1,1.4589,1470.46897,False,NEUTRAL
XRPUSDT,2026-08-24 17:36:00+00:00,368.67184000000003,368.67184000000003,0.0,1,1.4818,1470.46897,False,NEUTRAL
XRPUSDT,2026-08-24 17:40:00+00:00,53.90364000000001,53.90364000000001,0.0,2,1.48495,1470.46897,False,NEUTRAL
XRPUSDT,2026-08-24 17:41:00+00:00,400.29632999999995,0.0,400.29632999999995,1,1.4679,811.02208,False,NEUTRAL
XRPUSDT,2026-08-24 17:44:00+00:00,514.55735,0.0,514.55735,2,1.46415,391.235665,False,NEUTRAL
XRPUSDT,2026-08-24 18:01:00+00:00,16524.10998,16524.10998,0.0,1,1.4889,391.235665,False,NEUTRAL
XRPUSDT,2026-08-24 18:02:00+00:00,595.8000000000001,595.8000000000001,0.0,1,1.4895,457.42683999999997,False,NEUTRAL
